code_maitre,cle,classe,sous_classe,code_atih,libelle
M70.85,M7085,ATIH s'arrête à un niveau supérieur,préfixe ATIH M708 (type MCO 0),M708,"Autres affections des tissus mous par sollicitation excessive - "" Région pelvienne et cuisse """
M70.86,M7086,ATIH s'arrête à un niveau supérieur,préfixe ATIH M708 (type MCO 0),M708,"Autres affections des tissus mous par sollicitation excessive - "" Jambe """
M71.21,M7121,ATIH s'arrête à un niveau supérieur,préfixe ATIH M712 (type MCO 0),M712,"Kyste synovial poplité [Baker] - "" Région scapulaire """
M71.22,M7122,ATIH s'arrête à un niveau supérieur,préfixe ATIH M712 (type MCO 0),M712,"Kyste synovial poplité [Baker] - "" Bras """
M71.23,M7123,ATIH s'arrête à un niveau supérieur,préfixe ATIH M712 (type MCO 0),M712,"Kyste synovial poplité [Baker] - "" Avant-bras """
M71.24,M7124,ATIH s'arrête à un niveau supérieur,préfixe ATIH M712 (type MCO 0),M712,"Kyste synovial poplité [Baker] - "" Main """
M71.25,M7125,ATIH s'arrête à un niveau supérieur,préfixe ATIH M712 (type MCO 0),M712,"Kyste synovial poplité [Baker] - "" Région pelvienne et cuisse """
M71.27,M7127,ATIH s'arrête à un niveau supérieur,préfixe ATIH M712 (type MCO 0),M712,"Kyste synovial poplité [Baker] - "" Cheville et pied """
M71.28,M7128,ATIH s'arrête à un niveau supérieur,préfixe ATIH M712 (type MCO 0),M712,"Kyste synovial poplité [Baker] - "" Autres """
M71.29,M7129,ATIH s'arrête à un niveau supérieur,préfixe ATIH M712 (type MCO 0),M712,"Kyste synovial poplité [Baker] - "" Siège non précisé """
M71.36,M7136,ATIH s'arrête à un niveau supérieur,préfixe ATIH M713 (type MCO 0),M713,"Autres kystes des bourses séreuses - "" Jambe """
M71.41,M7141,ATIH s'arrête à un niveau supérieur,préfixe ATIH M714 (type MCO 0),M714,"Dépôts calciques dans une bourse séreuse - "" Région scapulaire """
M71.51,M7151,ATIH s'arrête à un niveau supérieur,préfixe ATIH M715 (type MCO 0),M715,"Autres bursites, non classées ailleurs - "" Région scapulaire """
M71.81,M7181,ATIH s'arrête à un niveau supérieur,préfixe ATIH M718 (type MCO 0),M718,"Autres bursopathies précisées - "" Région scapulaire """
M71.91,M7191,ATIH s'arrête à un niveau supérieur,préfixe ATIH M719 (type MCO 0),M719,"Bursopathie, sans précision - "" Région scapulaire """
M72.01,M7201,ATIH s'arrête à un niveau supérieur,préfixe ATIH M720 (type MCO 0),M720,"Fibromatose de l'aponévrose palmaire [Dupuytren] - "" Région scapulaire """
M72.02,M7202,ATIH s'arrête à un niveau supérieur,préfixe ATIH M720 (type MCO 0),M720,"Fibromatose de l'aponévrose palmaire [Dupuytren] - "" Bras """
M72.03,M7203,ATIH s'arrête à un niveau supérieur,préfixe ATIH M720 (type MCO 0),M720,"Fibromatose de l'aponévrose palmaire [Dupuytren] - "" Avant-bras """
M72.05,M7205,ATIH s'arrête à un niveau supérieur,préfixe ATIH M720 (type MCO 0),M720,"Fibromatose de l'aponévrose palmaire [Dupuytren] - "" Région pelvienne et cuisse """
M72.06,M7206,ATIH s'arrête à un niveau supérieur,préfixe ATIH M720 (type MCO 0),M720,"Fibromatose de l'aponévrose palmaire [Dupuytren] - "" Jambe """
M72.07,M7207,ATIH s'arrête à un niveau supérieur,préfixe ATIH M720 (type MCO 0),M720,"Fibromatose de l'aponévrose palmaire [Dupuytren] - "" Cheville et pied """
M72.08,M7208,ATIH s'arrête à un niveau supérieur,préfixe ATIH M720 (type MCO 0),M720,"Fibromatose de l'aponévrose palmaire [Dupuytren] - "" Autres """
M72.09,M7209,ATIH s'arrête à un niveau supérieur,préfixe ATIH M720 (type MCO 0),M720,"Fibromatose de l'aponévrose palmaire [Dupuytren] - "" Siège non précisé """
M72.11,M7211,ATIH s'arrête à un niveau supérieur,préfixe ATIH M721 (type MCO 0),M721,"Coussinet des phalanges - "" Région scapulaire """
M72.12,M7212,ATIH s'arrête à un niveau supérieur,préfixe ATIH M721 (type MCO 0),M721,"Coussinet des phalanges - "" Bras """
M72.13,M7213,ATIH s'arrête à un niveau supérieur,préfixe ATIH M721 (type MCO 0),M721,"Coussinet des phalanges - "" Avant-bras """
M72.15,M7215,ATIH s'arrête à un niveau supérieur,préfixe ATIH M721 (type MCO 0),M721,"Coussinet des phalanges - "" Région pelvienne et cuisse """
M72.16,M7216,ATIH s'arrête à un niveau supérieur,préfixe ATIH M721 (type MCO 0),M721,"Coussinet des phalanges - "" Jambe """
M72.17,M7217,ATIH s'arrête à un niveau supérieur,préfixe ATIH M721 (type MCO 0),M721,"Coussinet des phalanges - "" Cheville et pied """
M72.18,M7218,ATIH s'arrête à un niveau supérieur,préfixe ATIH M721 (type MCO 0),M721,"Coussinet des phalanges - "" Autres """
M72.19,M7219,ATIH s'arrête à un niveau supérieur,préfixe ATIH M721 (type MCO 0),M721,"Coussinet des phalanges - "" Siège non précisé """
M72.21,M7221,ATIH s'arrête à un niveau supérieur,préfixe ATIH M722 (type MCO 0),M722,"Fibromatose de l'aponévrose plantaire - "" Région scapulaire """
M72.22,M7222,ATIH s'arrête à un niveau supérieur,préfixe ATIH M722 (type MCO 0),M722,"Fibromatose de l'aponévrose plantaire - "" Bras """
M72.23,M7223,ATIH s'arrête à un niveau supérieur,préfixe ATIH M722 (type MCO 0),M722,"Fibromatose de l'aponévrose plantaire - "" Avant-bras """
M72.24,M7224,ATIH s'arrête à un niveau supérieur,préfixe ATIH M722 (type MCO 0),M722,"Fibromatose de l'aponévrose plantaire - "" Main """
M72.25,M7225,ATIH s'arrête à un niveau supérieur,préfixe ATIH M722 (type MCO 0),M722,"Fibromatose de l'aponévrose plantaire - "" Région pelvienne et cuisse """
M72.26,M7226,ATIH s'arrête à un niveau supérieur,préfixe ATIH M722 (type MCO 0),M722,"Fibromatose de l'aponévrose plantaire - "" Jambe """
M72.28,M7228,ATIH s'arrête à un niveau supérieur,préfixe ATIH M722 (type MCO 0),M722,"Fibromatose de l'aponévrose plantaire - "" Autres """
M72.29,M7229,ATIH s'arrête à un niveau supérieur,préfixe ATIH M722 (type MCO 0),M722,"Fibromatose de l'aponévrose plantaire - "" Siège non précisé """
M75.10,M7510,ATIH s'arrête à un niveau supérieur,préfixe ATIH M751 (type MCO 0),M751,"Syndrome de la coiffe des rotateurs - "" Sièges multiples """
M75.11,M7511,ATIH s'arrête à un niveau supérieur,préfixe ATIH M751 (type MCO 0),M751,"Syndrome de la coiffe des rotateurs - "" Région scapulaire """
M75.12,M7512,ATIH s'arrête à un niveau supérieur,préfixe ATIH M751 (type MCO 0),M751,"Syndrome de la coiffe des rotateurs - "" Bras """
M75.13,M7513,ATIH s'arrête à un niveau supérieur,préfixe ATIH M751 (type MCO 0),M751,"Syndrome de la coiffe des rotateurs - "" Avant-bras """
M75.14,M7514,ATIH s'arrête à un niveau supérieur,préfixe ATIH M751 (type MCO 0),M751,"Syndrome de la coiffe des rotateurs - "" Main """
M75.15,M7515,ATIH s'arrête à un niveau supérieur,préfixe ATIH M751 (type MCO 0),M751,"Syndrome de la coiffe des rotateurs - "" Région pelvienne et cuisse """
M75.16,M7516,ATIH s'arrête à un niveau supérieur,préfixe ATIH M751 (type MCO 0),M751,"Syndrome de la coiffe des rotateurs - "" Jambe """
M75.17,M7517,ATIH s'arrête à un niveau supérieur,préfixe ATIH M751 (type MCO 0),M751,"Syndrome de la coiffe des rotateurs - "" Cheville et pied """
M75.18,M7518,ATIH s'arrête à un niveau supérieur,préfixe ATIH M751 (type MCO 0),M751,"Syndrome de la coiffe des rotateurs - "" Autres """
M75.19,M7519,ATIH s'arrête à un niveau supérieur,préfixe ATIH M751 (type MCO 0),M751,"Syndrome de la coiffe des rotateurs - "" Siège non précisé """
M75.20,M7520,ATIH s'arrête à un niveau supérieur,préfixe ATIH M752 (type MCO 0),M752,"Tendinite du biceps - "" Sièges multiples """
M75.21,M7521,ATIH s'arrête à un niveau supérieur,préfixe ATIH M752 (type MCO 0),M752,"Tendinite du biceps - "" Région scapulaire """
M75.22,M7522,ATIH s'arrête à un niveau supérieur,préfixe ATIH M752 (type MCO 0),M752,"Tendinite du biceps - "" Bras """
M75.23,M7523,ATIH s'arrête à un niveau supérieur,préfixe ATIH M752 (type MCO 0),M752,"Tendinite du biceps - "" Avant-bras """
M75.24,M7524,ATIH s'arrête à un niveau supérieur,préfixe ATIH M752 (type MCO 0),M752,"Tendinite du biceps - "" Main """
M75.25,M7525,ATIH s'arrête à un niveau supérieur,préfixe ATIH M752 (type MCO 0),M752,"Tendinite du biceps - "" Région pelvienne et cuisse """
M75.26,M7526,ATIH s'arrête à un niveau supérieur,préfixe ATIH M752 (type MCO 0),M752,"Tendinite du biceps - "" Jambe """
M75.27,M7527,ATIH s'arrête à un niveau supérieur,préfixe ATIH M752 (type MCO 0),M752,"Tendinite du biceps - "" Cheville et pied """
M75.28,M7528,ATIH s'arrête à un niveau supérieur,préfixe ATIH M752 (type MCO 0),M752,"Tendinite du biceps - "" Autres """
M75.29,M7529,ATIH s'arrête à un niveau supérieur,préfixe ATIH M752 (type MCO 0),M752,"Tendinite du biceps - "" Siège non précisé """
M75.30,M7530,ATIH s'arrête à un niveau supérieur,préfixe ATIH M753 (type MCO 0),M753,"Tendinite calcifiante de l'épaule - "" Sièges multiples """
M75.31,M7531,ATIH s'arrête à un niveau supérieur,préfixe ATIH M753 (type MCO 0),M753,"Tendinite calcifiante de l'épaule - "" Région scapulaire """
M75.32,M7532,ATIH s'arrête à un niveau supérieur,préfixe ATIH M753 (type MCO 0),M753,"Tendinite calcifiante de l'épaule - "" Bras """
M75.33,M7533,ATIH s'arrête à un niveau supérieur,préfixe ATIH M753 (type MCO 0),M753,"Tendinite calcifiante de l'épaule - "" Avant-bras """
M75.34,M7534,ATIH s'arrête à un niveau supérieur,préfixe ATIH M753 (type MCO 0),M753,"Tendinite calcifiante de l'épaule - "" Main """
M75.35,M7535,ATIH s'arrête à un niveau supérieur,préfixe ATIH M753 (type MCO 0),M753,"Tendinite calcifiante de l'épaule - "" Région pelvienne et cuisse """
M75.36,M7536,ATIH s'arrête à un niveau supérieur,préfixe ATIH M753 (type MCO 0),M753,"Tendinite calcifiante de l'épaule - "" Jambe """
M75.37,M7537,ATIH s'arrête à un niveau supérieur,préfixe ATIH M753 (type MCO 0),M753,"Tendinite calcifiante de l'épaule - "" Cheville et pied """
M75.38,M7538,ATIH s'arrête à un niveau supérieur,préfixe ATIH M753 (type MCO 0),M753,"Tendinite calcifiante de l'épaule - "" Autres """
M75.39,M7539,ATIH s'arrête à un niveau supérieur,préfixe ATIH M753 (type MCO 0),M753,"Tendinite calcifiante de l'épaule - "" Siège non précisé """
M75.40,M7540,ATIH s'arrête à un niveau supérieur,préfixe ATIH M754 (type MCO 0),M754,"Syndrome d'accrochage de l'épaule - "" Sièges multiples """
M75.41,M7541,ATIH s'arrête à un niveau supérieur,préfixe ATIH M754 (type MCO 0),M754,"Syndrome d'accrochage de l'épaule - "" Région scapulaire """
M75.42,M7542,ATIH s'arrête à un niveau supérieur,préfixe ATIH M754 (type MCO 0),M754,"Syndrome d'accrochage de l'épaule - "" Bras """
M75.43,M7543,ATIH s'arrête à un niveau supérieur,préfixe ATIH M754 (type MCO 0),M754,"Syndrome d'accrochage de l'épaule - "" Avant-bras """
M75.44,M7544,ATIH s'arrête à un niveau supérieur,préfixe ATIH M754 (type MCO 0),M754,"Syndrome d'accrochage de l'épaule - "" Main """
M75.45,M7545,ATIH s'arrête à un niveau supérieur,préfixe ATIH M754 (type MCO 0),M754,"Syndrome d'accrochage de l'épaule - "" Région pelvienne et cuisse """
M75.46,M7546,ATIH s'arrête à un niveau supérieur,préfixe ATIH M754 (type MCO 0),M754,"Syndrome d'accrochage de l'épaule - "" Jambe """
M75.47,M7547,ATIH s'arrête à un niveau supérieur,préfixe ATIH M754 (type MCO 0),M754,"Syndrome d'accrochage de l'épaule - "" Cheville et pied """
M75.48,M7548,ATIH s'arrête à un niveau supérieur,préfixe ATIH M754 (type MCO 0),M754,"Syndrome d'accrochage de l'épaule - "" Autres """
M75.49,M7549,ATIH s'arrête à un niveau supérieur,préfixe ATIH M754 (type MCO 0),M754,"Syndrome d'accrochage de l'épaule - "" Siège non précisé """
M75.50,M7550,ATIH s'arrête à un niveau supérieur,préfixe ATIH M755 (type MCO 0),M755,"Bursite de l'épaule - "" Sièges multiples """
M75.51,M7551,ATIH s'arrête à un niveau supérieur,préfixe ATIH M755 (type MCO 0),M755,"Bursite de l'épaule - "" Région scapulaire """
M75.52,M7552,ATIH s'arrête à un niveau supérieur,préfixe ATIH M755 (type MCO 0),M755,"Bursite de l'épaule - "" Bras """
M75.53,M7553,ATIH s'arrête à un niveau supérieur,préfixe ATIH M755 (type MCO 0),M755,"Bursite de l'épaule - "" Avant-bras """
M75.54,M7554,ATIH s'arrête à un niveau supérieur,préfixe ATIH M755 (type MCO 0),M755,"Bursite de l'épaule - "" Main """
M75.55,M7555,ATIH s'arrête à un niveau supérieur,préfixe ATIH M755 (type MCO 0),M755,"Bursite de l'épaule - "" Région pelvienne et cuisse """
M75.56,M7556,ATIH s'arrête à un niveau supérieur,préfixe ATIH M755 (type MCO 0),M755,"Bursite de l'épaule - "" Jambe """
M75.57,M7557,ATIH s'arrête à un niveau supérieur,préfixe ATIH M755 (type MCO 0),M755,"Bursite de l'épaule - "" Cheville et pied """
M75.58,M7558,ATIH s'arrête à un niveau supérieur,préfixe ATIH M755 (type MCO 0),M755,"Bursite de l'épaule - "" Autres """
M75.59,M7559,ATIH s'arrête à un niveau supérieur,préfixe ATIH M755 (type MCO 0),M755,"Bursite de l'épaule - "" Siège non précisé """
M75.80,M7580,ATIH s'arrête à un niveau supérieur,préfixe ATIH M758 (type MCO 0),M758,"Autres lésions de l'épaule - "" Sièges multiples """
M75.81,M7581,ATIH s'arrête à un niveau supérieur,préfixe ATIH M758 (type MCO 0),M758,"Autres lésions de l'épaule - "" Région scapulaire """
M75.82,M7582,ATIH s'arrête à un niveau supérieur,préfixe ATIH M758 (type MCO 0),M758,"Autres lésions de l'épaule - "" Bras """
M75.83,M7583,ATIH s'arrête à un niveau supérieur,préfixe ATIH M758 (type MCO 0),M758,"Autres lésions de l'épaule - "" Avant-bras """
M75.84,M7584,ATIH s'arrête à un niveau supérieur,préfixe ATIH M758 (type MCO 0),M758,"Autres lésions de l'épaule - "" Main """
M75.85,M7585,ATIH s'arrête à un niveau supérieur,préfixe ATIH M758 (type MCO 0),M758,"Autres lésions de l'épaule - "" Région pelvienne et cuisse """
M75.86,M7586,ATIH s'arrête à un niveau supérieur,préfixe ATIH M758 (type MCO 0),M758,"Autres lésions de l'épaule - "" Jambe """
M75.87,M7587,ATIH s'arrête à un niveau supérieur,préfixe ATIH M758 (type MCO 0),M758,"Autres lésions de l'épaule - "" Cheville et pied """
M75.88,M7588,ATIH s'arrête à un niveau supérieur,préfixe ATIH M758 (type MCO 0),M758,"Autres lésions de l'épaule - "" Autres """
M75.89,M7589,ATIH s'arrête à un niveau supérieur,préfixe ATIH M758 (type MCO 0),M758,"Autres lésions de l'épaule - "" Siège non précisé """
M75.90,M7590,ATIH s'arrête à un niveau supérieur,préfixe ATIH M759 (type MCO 0),M759,"Lésion de l'épaule, sans précision - "" Sièges multiples """
M75.91,M7591,ATIH s'arrête à un niveau supérieur,préfixe ATIH M759 (type MCO 0),M759,"Lésion de l'épaule, sans précision - "" Région scapulaire """
M75.92,M7592,ATIH s'arrête à un niveau supérieur,préfixe ATIH M759 (type MCO 0),M759,"Lésion de l'épaule, sans précision - "" Bras """
M75.93,M7593,ATIH s'arrête à un niveau supérieur,préfixe ATIH M759 (type MCO 0),M759,"Lésion de l'épaule, sans précision - "" Avant-bras """
M75.94,M7594,ATIH s'arrête à un niveau supérieur,préfixe ATIH M759 (type MCO 0),M759,"Lésion de l'épaule, sans précision - "" Main """
M75.95,M7595,ATIH s'arrête à un niveau supérieur,préfixe ATIH M759 (type MCO 0),M759,"Lésion de l'épaule, sans précision - "" Région pelvienne et cuisse """
M75.96,M7596,ATIH s'arrête à un niveau supérieur,préfixe ATIH M759 (type MCO 0),M759,"Lésion de l'épaule, sans précision - "" Jambe """
M75.97,M7597,ATIH s'arrête à un niveau supérieur,préfixe ATIH M759 (type MCO 0),M759,"Lésion de l'épaule, sans précision - "" Cheville et pied """
M75.98,M7598,ATIH s'arrête à un niveau supérieur,préfixe ATIH M759 (type MCO 0),M759,"Lésion de l'épaule, sans précision - "" Autres """
M75.99,M7599,ATIH s'arrête à un niveau supérieur,préfixe ATIH M759 (type MCO 0),M759,"Lésion de l'épaule, sans précision - "" Siège non précisé """
M76.01,M7601,ATIH s'arrête à un niveau supérieur,préfixe ATIH M760 (type MCO 0),M760,"Tendinite de la région fessière - "" Région scapulaire """
M76.02,M7602,ATIH s'arrête à un niveau supérieur,préfixe ATIH M760 (type MCO 0),M760,"Tendinite de la région fessière - "" Bras """
M76.03,M7603,ATIH s'arrête à un niveau supérieur,préfixe ATIH M760 (type MCO 0),M760,"Tendinite de la région fessière - "" Avant-bras """
M76.04,M7604,ATIH s'arrête à un niveau supérieur,préfixe ATIH M760 (type MCO 0),M760,"Tendinite de la région fessière - "" Main """
M76.06,M7606,ATIH s'arrête à un niveau supérieur,préfixe ATIH M760 (type MCO 0),M760,"Tendinite de la région fessière - "" Jambe """
M76.07,M7607,ATIH s'arrête à un niveau supérieur,préfixe ATIH M760 (type MCO 0),M760,"Tendinite de la région fessière - "" Cheville et pied """
M76.08,M7608,ATIH s'arrête à un niveau supérieur,préfixe ATIH M760 (type MCO 0),M760,"Tendinite de la région fessière - "" Autres """
M76.09,M7609,ATIH s'arrête à un niveau supérieur,préfixe ATIH M760 (type MCO 0),M760,"Tendinite de la région fessière - "" Siège non précisé """
M76.11,M7611,ATIH s'arrête à un niveau supérieur,préfixe ATIH M761 (type MCO 0),M761,"Tendinite du psoas - "" Région scapulaire """
M76.12,M7612,ATIH s'arrête à un niveau supérieur,préfixe ATIH M761 (type MCO 0),M761,"Tendinite du psoas - "" Bras """
M76.13,M7613,ATIH s'arrête à un niveau supérieur,préfixe ATIH M761 (type MCO 0),M761,"Tendinite du psoas - "" Avant-bras """
M76.14,M7614,ATIH s'arrête à un niveau supérieur,préfixe ATIH M761 (type MCO 0),M761,"Tendinite du psoas - "" Main """
M76.16,M7616,ATIH s'arrête à un niveau supérieur,préfixe ATIH M761 (type MCO 0),M761,"Tendinite du psoas - "" Jambe """
